CustomerID,Age,Gender,MaritalStatus,Education,Occupation,AnnualIncome,CityTier,FamilySize,CreditScore,PurchaseHistory,AvgPurchaseValue,DaysSinceLastPurchase,WebsiteVisits,AppUsageHours,EmailClicks,AdsClicked,DiscountUsed,LoyaltyMember,CartAbandonRate,ProductRating,CustomerSatisfaction,PaymentMethod,Device,Purchased
100185,62,Female,Single,High School,Employee,82708,2,2,370,18,1416.25,277,8,13.5,1,2,1,0,12.17,2.0,7,Debit Card,Mobile,1
100186,70,Female,Single,Graduate,Student,135014,1,2,389,14,592.48,253,29,35.7,5,3,0,0,38.36,4.5,7,Credit Card,Desktop,1
100187,23,Male,Married,Graduate,Student,36408,1,3,384,4,1136.57,78,6,29.5,4,5,1,0,76.59,4.5,2,Cash,Mobile,0
100188,45,Male,Married,High School,Student,119309,3,2,553,10,769.39,74,7,19.4,4,6,0,1,47.17,1.9,7,Credit Card,Tablet,0
100189,45,Male,Divorced,Graduate,Self-Employed,45284,2,1,539,39,810.42,262,12,8.5,16,4,1,1,24.72,3.9,6,Net Banking,Mobile,1
100190,61,Male,Married,High School,Employee,149329,2,4,758,20,887.92,309,15,2.4,15,6,1,0,54.32,5.0,4,Cash,Tablet,1
100191,61,Male,Married,Post Graduate,Business,94379,3,5,754,6,421.35,194,7,2.5,6,2,1,0,3.96,3.2,5,Debit Card,Mobile,0
100192,37,Female,Married,Post Graduate,Employee,78595,2,6,418,29,429.84,25,10,12.2,7,7,1,1,20.2,2.1,4,Cash,Mobile,1
100193,47,Male,Married,Graduate,Business,73779,1,2,330,28,877.37,64,3,23.5,1,0,1,1,68.87,2.7,4,Net Banking,Mobile,0
100194,28,Male,Single,High School,Business,134869,1,4,632,38,607.17,354,13,20.6,20,8,1,0,79.7,1.1,6,Credit Card,Desktop,1
100195,45,Female,Married,Graduate,Business,134571,1,5,605,9,467.35,287,21,10.0,10,3,0,0,11.06,1.1,10,Net Banking,Mobile,0
100196,42,Male,Married,High School,Employee,34747,2,5,451,32,1031.53,3,30,5.3,14,3,1,0,82.31,3.7,4,UPI,Mobile,1
100197,56,Female,Married,Graduate,Business,135377,1,1,800,17,124.86,120,6,17.2,10,1,1,1,37.41,3.9,4,Net Banking,Mobile,1
100198,50,Male,Single,Post Graduate,Self-Employed,86322,3,1,463,39,223.77,225,7,28.7,4,5,1,0,1.21,2.5,9,Net Banking,Desktop,1
100199,18,Male,Single,High School,Employee,144654,1,5,441,23,242.11,262,23,10.5,15,4,0,0,67.15,3.2,5,Net Banking,Desktop,1
100200,44,Female,Single,High School,Employee,113685,1,2,545,30,573.7,174,2,11.3,13,7,1,1,56.29,4.0,5,Cash,Mobile,1
100201,69,Female,Single,High School,Retired,87571,2,6,658,5,1373.76,66,6,34.9,4,0,0,0,42.67,4.3,10,Credit Card,Mobile,1
100202,30,Male,Divorced,Graduate,Business,34261,3,3,518,20,1386.13,326,7,39.8,15,1,0,0,60.41,3.9,8,Cash,Desktop,0
100203,58,Female,Married,Post Graduate,Employee,147333,2,3,460,35,721.2,186,9,13.2,6,9,0,0,75.25,3.1,3,Cash,Mobile,0
100204,20,Female,Married,Post Graduate,Employee,57949,2,2,737,6,46.55,252,24,30.1,19,1,1,1,37.55,4.0,10,Cash,Desktop,1
100205,56,Male,Married,Graduate,Employee,100242,1,5,710,4,576.39,193,11,3.5,20,3,1,1,2.24,3.6,10,Net Banking,Mobile,0
100206,23,Male,Married,High School,Employee,78118,3,2,399,33,1221.81,281,5,24.6,14,8,1,0,57.62,2.8,1,Debit Card,Tablet,1
100207,25,Female,Divorced,Post Graduate,Retired,48926,1,3,331,23,299.12,345,7,10.7,3,5,0,1,66.93,1.6,8,Debit Card,Desktop,0
100208,44,Male,Single,High School,Employee,111459,1,5,442,13,1198.79,290,12,26.0,6,8,1,0,46.18,3.7,2,Cash,Tablet,1
100209,26,Female,Married,Graduate,Employee,110966,1,6,673,28,1389.55,91,8,26.8,10,3,1,0,73.16,2.8,5,Net Banking,Desktop,0
100210,54,Female,Single,Graduate,Employee,88188,2,6,821,12,1266.19,164,4,29.2,2,2,1,0,98.23,1.7,8,Credit Card,Mobile,0
100211,50,Female,Married,Graduate,Business,36040,3,1,535,37,63.82,37,11,4.8,11,10,0,1,23.34,2.6,5,UPI,Desktop,1
100212,68,Male,Married,Graduate,Retired,23042,2,1,811,13,1208.56,288,26,24.1,5,1,0,0,65.42,1.3,6,Credit Card,Mobile,0
100213,59,Male,Divorced,Post Graduate,Employee,28527,2,3,472,14,1167.74,218,13,28.9,18,6,0,1,8.16,2.1,5,Net Banking,Mobile,0
100214,61,Female,Single,High School,Self-Employed,38088,1,1,617,9,367.61,61,21,30.9,14,4,1,0,85.7,4.5,8,Net Banking,Desktop,1
100215,41,Male,Single,Post Graduate,Retired,132977,2,2,821,10,856.16,50,24,18.6,13,1,0,1,25.47,1.2,10,Cash,Mobile,1
100216,32,Male,Single,Post Graduate,Employee,88580,2,4,488,18,437.11,205,5,16.2,10,10,0,1,65.41,1.6,3,Net Banking,Tablet,0
100217,49,Male,Married,Graduate,Employee,33790,1,6,553,16,551.74,241,10,26.2,15,6,0,1,33.86,4.1,3,UPI,Mobile,1
100218,49,Male,Married,High School,Employee,130507,1,4,403,4,43.92,305,14,19.1,2,6,1,1,94.91,4.7,3,UPI,Desktop,0
100219,41,Female,Single,Graduate,Student,51907,2,6,485,16,531.04,56,29,37.6,18,3,1,1,45.06,3.7,9,Credit Card,Tablet,1
100220,58,Male,Married,Post Graduate,Employee,88606,3,1,807,30,212.11,165,28,2.0,15,5,1,1,30.17,1.1,10,Debit Card,Mobile,1
100221,69,Female,Single,High School,Self-Employed,126809,2,2,445,36,1384.29,59,21,14.4,8,9,1,1,23.75,2.5,3,Credit Card,Desktop,1
100222,66,Male,Married,Post Graduate,Retired,75434,2,1,360,10,445.53,154,25,7.5,4,4,1,0,95.51,5.0,10,Cash,Tablet,0
100223,66,Female,Single,Graduate,Employee,58294,1,1,375,9,153.57,344,7,9.9,11,2,0,0,37.21,4.0,2,Debit Card,Mobile,0
100224,69,Male,Single,Post Graduate,Employee,142198,3,6,646,33,756.75,114,26,23.7,0,0,0,1,74.11,3.9,2,Net Banking,Mobile,0
100225,29,Female,Married,Post Graduate,Employee,61227,3,5,408,23,1210.66,234,29,28.7,10,2,0,0,32.93,2.7,5,Debit Card,Mobile,0
100226,56,Female,Married,High School,Employee,21474,3,2,711,12,218.69,220,5,23.1,1,4,1,1,76.75,2.3,1,Debit Card,Mobile,0
100227,19,Male,Single,Graduate,Employee,43891,3,6,353,33,1060.9,45,14,10.1,3,8,1,0,97.66,1.7,3,Cash,Tablet,0
100228,20,Female,Married,High School,Employee,107510,1,3,430,14,1040.92,271,7,33.0,13,9,1,0,46.1,2.7,2,Credit Card,Mobile,1
100229,66,Male,Married,High School,Employee,140098,1,2,766,34,852.25,17,23,39.4,18,5,1,1,71.61,4.1,7,UPI,Mobile,1
100230,54,Female,Married,Graduate,Employee,89216,2,2,778,15,396.18,172,16,39.4,11,0,1,1,21.54,4.6,9,Debit Card,Mobile,1
100231,66,Female,Married,Post Graduate,Employee,116762,2,1,665,33,536.56,231,30,22.3,14,2,1,1,63.72,3.5,6,UPI,Tablet,1
100232,34,Female,Married,Post Graduate,Employee,64993,1,5,782,22,1295.76,117,7,28.7,0,7,1,1,94.01,1.8,8,Cash,Mobile,1
100233,66,Female,Divorced,High School,Self-Employed,43551,1,5,892,32,1388.25,27,11,13.5,16,0,1,1,54.44,3.5,7,Credit Card,Desktop,1
100234,19,Male,Married,High School,Employee,137163,3,1,550,29,354.38,291,21,33.6,15,2,1,0,84.14,4.7,5,UPI,Tablet,1
100235,19,Male,Divorced,Graduate,Employee,123604,1,5,827,1,144.16,269,12,7.6,2,6,1,0,6.76,1.5,8,Debit Card,Desktop,1
100236,45,Male,Married,High School,Student,23306,3,2,641,10,222.55,98,30,15.3,4,6,1,1,70.52,1.2,4,Credit Card,Tablet,1
100237,40,Male,Married,High School,Employee,103748,1,3,456,22,570.26,108,20,17.7,13,0,0,0,95.18,2.7,4,Net Banking,Mobile,1
100238,54,Female,Married,Post Graduate,Employee,29495,2,3,348,28,527.31,242,6,12.7,17,7,1,0,13.19,2.5,10,Debit Card,Desktop,1
100239,49,Male,Single,Post Graduate,Student,49694,3,3,791,17,31.6,169,3,24.1,3,9,1,1,69.66,3.1,10,Credit Card,Mobile,1
100240,50,Female,Divorced,Post Graduate,Employee,84210,3,5,434,17,1106.15,138,24,28.9,0,1,1,0,57.39,1.1,6,Credit Card,Desktop,0
100241,18,Male,Married,Graduate,Employee,130296,1,4,708,39,930.95,129,17,19.0,14,0,0,0,36.97,3.7,1,Net Banking,Mobile,1
100242,36,Male,Single,Graduate,Self-Employed,104100,2,6,653,26,1420.92,266,25,27.0,13,10,1,1,47.21,4.6,2,Net Banking,Mobile,1
100243,19,Female,Single,Post Graduate,Self-Employed,103145,1,1,798,19,65.32,197,9,1.5,0,4,1,0,63.98,1.8,8,Cash,Mobile,0
100244,70,Male,Married,High School,Employee,131516,2,6,605,24,661.83,359,11,20.1,16,2,1,1,58.41,2.6,9,Credit Card,Mobile,1
100245,61,Female,Married,Post Graduate,Employee,103250,2,4,430,2,610.66,163,23,22.6,4,3,1,0,78.3,3.1,5,Credit Card,Tablet,0
100246,43,Male,Single,High School,Employee,65422,1,6,334,30,615.96,194,11,9.8,10,6,0,1,36.22,3.7,10,Net Banking,Tablet,0
100247,49,Female,Single,Post Graduate,Employee,56423,2,6,804,16,139.27,42,24,12.9,1,7,0,0,27.46,1.4,8,UPI,Mobile,1
100248,23,Male,Married,Post Graduate,Employee,101169,2,1,791,5,1443.04,266,23,32.8,3,2,1,0,6.43,1.6,5,UPI,Mobile,0
100249,49,Male,Single,Graduate,Student,53143,2,4,896,30,651.77,287,20,1.1,4,4,1,1,82.71,3.8,8,Net Banking,Mobile,1
100250,21,Female,Married,Graduate,Employee,21656,2,1,606,27,987.05,79,26,24.0,18,1,1,1,63.29,3.8,3,Cash,Mobile,1
100251,28,Female,Married,High School,Business,56199,1,3,450,21,865.35,9,26,35.2,2,5,0,1,47.68,1.9,2,UPI,Desktop,1
100252,34,Male,Married,Graduate,Employee,91836,1,3,720,24,1101.08,339,30,8.3,18,0,1,0,77.92,1.3,6,Debit Card,Mobile,1
100253,55,Male,Single,Graduate,Student,39705,1,2,894,27,132.31,146,25,4.2,9,1,1,1,63.95,4.7,6,Debit Card,Mobile,1
100254,41,Female,Single,Graduate,Employee,75628,3,6,478,20,288.85,122,15,32.4,12,0,1,1,67.29,3.2,4,UPI,Desktop,1
100255,22,Male,Married,Post Graduate,Employee,119616,1,6,567,27,1200.62,362,18,29.4,20,5,0,1,45.96,4.5,5,UPI,Tablet,1
100256,69,Female,Married,High School,Retired,21064,2,4,409,39,1191.26,256,21,33.2,3,5,1,1,2.44,2.2,7,Net Banking,Mobile,1
100257,51,Female,Single,Graduate,Employee,86304,3,1,762,3,1078.18,60,17,31.0,15,3,1,1,34.33,3.7,8,Cash,Desktop,1
100258,23,Male,Single,Post Graduate,Business,53854,3,3,857,1,536.62,158,24,37.1,18,5,0,0,68.45,4.1,8,UPI,Mobile,1
100259,39,Male,Married,Graduate,Student,22536,1,1,760,30,319.52,168,20,12.5,0,8,1,1,82.64,4.1,10,Debit Card,Mobile,1
100260,28,Female,Divorced,Post Graduate,Self-Employed,34969,2,6,734,38,688.2,314,18,12.3,2,7,1,1,93.03,3.3,1,Debit Card,Mobile,1
100261,65,Male,Married,Graduate,Student,96369,3,3,463,21,208.91,340,27,28.1,7,0,1,0,74.48,4.5,10,UPI,Mobile,1
100262,33,Female,Single,Post Graduate,Employee,51823,3,1,809,22,639.31,224,2,21.6,15,4,1,0,2.09,3.1,10,Net Banking,Mobile,0
100263,50,Male,Single,Post Graduate,Retired,36407,3,4,449,10,102.26,33,16,38.0,20,2,0,0,79.67,1.3,3,Net Banking,Mobile,0
100264,26,Female,Single,Post Graduate,Self-Employed,138365,2,1,656,4,403.91,68,14,19.7,0,2,1,1,30.36,2.8,4,UPI,Tablet,1
100265,23,Male,Single,Post Graduate,Retired,146888,2,3,630,26,1298.03,341,20,20.8,9,8,0,0,27.25,4.8,7,Credit Card,Mobile,1
100266,33,Female,Married,High School,Employee,102430,3,1,604,26,538.27,344,7,13.0,18,8,1,1,89.77,1.5,9,Credit Card,Mobile,1
100267,46,Male,Married,Graduate,Self-Employed,121941,2,3,419,33,1170.8,169,25,36.6,9,6,1,0,28.68,5.0,1,Net Banking,Desktop,1
100268,20,Male,Single,High School,Employee,25125,2,6,406,2,1114.76,193,4,22.8,9,8,1,0,3.13,4.9,7,Credit Card,Mobile,0
100269,37,Female,Married,High School,Employee,102658,3,6,397,21,231.26,92,8,20.4,5,5,0,1,52.12,3.2,5,Debit Card,Mobile,1
100270,53,Male,Married,Graduate,Employee,138201,3,2,486,34,123.13,195,29,29.1,18,2,1,1,29.15,2.7,6,Net Banking,Mobile,1
100271,36,Male,Married,Post Graduate,Student,32248,3,5,898,27,1056.78,304,9,12.8,3,2,1,1,36.47,4.7,4,Cash,Tablet,0
100272,43,Male,Divorced,Graduate,Employee,119575,2,5,757,15,146.53,260,20,8.4,15,9,1,1,86.77,4.8,7,Debit Card,Mobile,1
100273,20,Male,Married,Post Graduate,Employee,101041,1,4,700,6,211.05,131,6,30.8,4,4,1,0,52.3,1.0,6,Credit Card,Mobile,0
100274,36,Female,Divorced,Post Graduate,Employee,55652,2,3,390,2,621.53,40,26,34.4,7,4,1,1,67.52,3.2,3,Credit Card,Desktop,1
100275,37,Female,Single,High School,Employee,145670,3,4,674,31,1301.38,325,16,6.3,14,2,1,1,15.0,3.6,2,Debit Card,Mobile,1
100276,49,Male,Single,High School,Self-Employed,142698,1,6,358,12,87.38,242,21,9.5,8,5,1,1,58.57,1.2,1,Net Banking,Mobile,0
100277,24,Female,Married,High School,Employee,87117,2,4,314,29,1179.06,135,7,38.5,15,8,1,0,21.4,3.2,10,Debit Card,Mobile,1
100278,69,Female,Married,Graduate,Employee,143248,1,6,367,20,229.24,200,13,16.1,16,2,1,1,55.42,1.0,2,Cash,Mobile,0
100279,58,Female,Single,High School,Employee,27287,3,1,708,11,1400.12,86,2,35.1,5,10,1,1,56.61,4.6,7,Net Banking,Mobile,0
100280,50,Male,Married,Post Graduate,Employee,66946,3,5,377,19,201.96,221,9,35.4,6,8,0,1,81.41,1.8,6,UPI,Mobile,0
100281,57,Female,Single,High School,Self-Employed,93133,2,4,572,33,909.79,267,3,1.9,4,8,0,0,48.5,1.1,4,Credit Card,Mobile,0
100282,56,Male,Married,High School,Employee,66729,3,3,458,9,1045.57,172,1,8.1,3,4,1,1,49.08,2.0,1,Credit Card,Desktop,1
100283,35,Male,Married,Graduate,Employee,57201,2,3,317,26,66.69,122,19,5.6,13,1,0,0,40.07,1.4,4,Debit Card,Mobile,0
100284,57,Male,Married,Graduate,Self-Employed,21814,3,2,570,4,288.17,343,29,12.9,9,8,0,1,48.52,2.6,7,Debit Card,Mobile,1
100285,18,Male,Married,Post Graduate,Self-Employed,95812,2,5,716,10,921.26,132,6,15.3,5,1,1,1,45.25,3.5,5,UPI,Mobile,1
100286,28,Female,Divorced,Post Graduate,Retired,85623,2,4,633,15,1159.09,26,20,27.6,1,6,1,0,83.58,1.3,3,Net Banking,Mobile,0
100287,45,Male,Single,Post Graduate,Self-Employed,20159,3,6,420,9,450.76,50,10,5.8,2,9,0,0,57.68,2.1,2,Credit Card,Mobile,0
100288,42,Female,Divorced,High School,Self-Employed,57536,1,2,453,24,1322.91,168,14,13.6,19,3,0,0,63.75,1.8,7,Cash,Mobile,0
100289,67,Male,Single,Graduate,Business,132360,2,6,867,5,711.08,318,13,29.9,7,9,1,1,60.15,4.4,10,Cash,Mobile,1
100290,40,Female,Married,Graduate,Employee,24011,3,3,446,40,724.21,78,16,28.7,12,9,1,1,18.46,4.8,2,UPI,Mobile,1
100291,48,Female,Married,High School,Self-Employed,101893,3,5,706,10,1169.47,86,25,10.1,6,10,1,0,63.46,4.4,8,Cash,Tablet,1
100292,47,Female,Married,Graduate,Employee,91751,3,3,680,19,1293.19,82,3,30.5,11,1,1,0,38.71,1.2,7,Cash,Desktop,1
100293,59,Female,Married,Graduate,Business,32460,2,4,325,14,613.52,221,17,3.6,10,10,1,1,69.22,3.1,2,Credit Card,Tablet,0
100294,52,Female,Married,Graduate,Employee,53422,2,1,888,3,234.96,91,25,25.0,18,10,1,1,83.19,4.6,7,UPI,Tablet,1
100295,24,Male,Single,High School,Employee,37893,1,5,768,3,1126.9,164,24,19.5,0,9,0,1,72.82,1.5,9,UPI,Desktop,0
100296,33,Female,Married,Post Graduate,Employee,90310,2,2,476,19,537.86,45,27,7.2,10,2,0,0,4.08,3.7,2,Debit Card,Mobile,1
100297,43,Male,Single,Graduate,Self-Employed,62015,1,2,867,4,823.79,34,25,37.1,15,5,0,0,94.21,4.3,7,Credit Card,Mobile,1
100298,65,Female,Single,High School,Student,69898,2,1,734,32,335.74,353,26,32.1,6,10,1,0,39.75,3.5,10,Cash,Mobile,1
100299,69,Male,Single,Post Graduate,Self-Employed,141191,1,2,850,17,238.47,160,8,34.7,18,9,1,1,98.32,3.9,1,Debit Card,Tablet,1
100300,66,Female,Married,Post Graduate,Employee,146750,2,1,314,24,61.09,99,23,32.0,0,0,1,1,94.91,3.5,7,Debit Card,Mobile,0
100301,19,Female,Married,Post Graduate,Employee,122248,3,6,883,2,541.76,36,7,21.5,15,6,1,0,64.29,3.8,8,Debit Card,Desktop,1
100302,18,Male,Single,Graduate,Student,138723,3,5,347,12,1404.16,176,9,35.3,5,10,1,1,22.99,2.8,6,UPI,Mobile,1
100303,65,Male,Single,Graduate,Employee,140205,1,4,857,11,946.16,98,19,32.4,12,10,1,0,62.34,2.0,3,UPI,Tablet,1
100304,29,Female,Married,Graduate,Employee,121389,1,6,853,8,774.61,262,9,13.8,3,0,1,0,98.19,4.9,4,Cash,Desktop,1
100305,22,Male,Divorced,Graduate,Employee,64338,2,4,593,27,146.67,364,15,19.3,9,10,1,1,85.16,4.7,8,Net Banking,Mobile,0
100306,54,Male,Married,Post Graduate,Employee,37961,1,6,476,7,172.69,188,18,8.3,12,0,1,1,61.96,1.2,5,Debit Card,Desktop,1
100307,49,Male,Married,Post Graduate,Business,53129,3,6,754,9,931.24,112,29,36.3,11,8,1,1,40.67,3.6,8,Net Banking,Mobile,1
100308,26,Female,Married,High School,Employee,142444,2,5,804,18,976.08,122,4,36.4,6,6,1,1,60.57,1.2,10,Debit Card,Tablet,1
100309,58,Female,Married,Graduate,Self-Employed,27729,3,6,865,30,1373.45,133,13,40.0,16,1,1,1,6.94,4.8,10,Credit Card,Desktop,1
100310,52,Female,Divorced,Graduate,Employee,66622,2,2,604,3,510.77,255,17,35.0,5,6,0,0,6.48,4.5,5,Cash,Mobile,1
100311,36,Female,Married,Post Graduate,Business,136753,2,1,526,15,680.81,212,1,18.6,14,2,1,1,66.49,1.1,4,UPI,Mobile,0
100312,65,Male,Single,High School,Self-Employed,96499,3,5,558,0,1178.72,18,9,34.8,4,5,1,1,66.04,4.7,9,Credit Card,Mobile,1
100313,33,Female,Married,Graduate,Business,41527,1,5,374,3,1032.26,226,2,17.4,2,7,0,1,20.63,3.2,2,Cash,Mobile,0
100314,20,Male,Divorced,Graduate,Employee,143663,2,4,383,29,309.42,27,14,31.3,6,10,1,1,22.59,1.7,8,Credit Card,Tablet,1
100315,37,Male,Single,High School,Business,71338,2,5,589,27,872.47,334,29,8.0,11,8,1,1,18.96,5.0,1,Cash,Mobile,0
100316,41,Male,Married,Graduate,Employee,127413,3,3,725,13,1333.05,199,27,29.0,15,5,0,1,64.56,1.3,9,Debit Card,Mobile,1
100317,50,Female,Married,Graduate,Self-Employed,118354,1,5,384,17,386.04,241,28,30.6,1,0,1,1,41.25,1.4,1,Credit Card,Mobile,0
100318,41,Female,Married,Graduate,Self-Employed,71875,1,1,798,3,738.47,308,10,30.1,11,8,1,0,56.31,3.8,8,Credit Card,Tablet,0
100319,69,Male,Single,High School,Retired,105711,3,5,892,0,1038.11,50,15,7.2,13,5,1,0,83.69,3.5,9,UPI,Tablet,1
100320,28,Female,Married,Post Graduate,Employee,26594,2,1,482,21,1430.13,240,3,37.9,19,9,1,1,61.61,3.4,7,UPI,Tablet,1
100321,66,Male,Single,Post Graduate,Employee,97837,2,6,393,10,459.38,68,28,25.6,7,9,0,1,90.35,3.3,8,Credit Card,Mobile,0
100322,25,Male,Single,High School,Employee,50562,3,4,379,18,1177.26,345,29,39.6,19,9,1,1,55.08,4.6,1,Net Banking,Mobile,0
100323,53,Male,Divorced,Graduate,Retired,104972,3,3,463,6,1462.45,295,27,11.6,20,7,0,1,99.96,2.6,4,UPI,Desktop,1
100324,55,Female,Married,High School,Student,60808,3,3,489,26,382.91,254,13,12.9,19,10,1,0,54.84,3.0,2,Debit Card,Mobile,1
100325,57,Female,Married,Graduate,Employee,78106,3,4,563,27,950.78,284,1,35.2,18,8,1,0,48.09,4.5,6,Debit Card,Desktop,1
100326,37,Male,Married,High School,Employee,74610,3,2,707,33,1054.75,32,1,29.3,5,9,1,0,97.08,1.4,9,Net Banking,Mobile,0
100327,52,Female,Married,Graduate,Employee,36266,1,1,388,2,1290.23,94,1,20.8,12,6,1,1,54.75,1.3,6,Net Banking,Desktop,0
100328,65,Male,Married,Post Graduate,Student,117377,2,3,321,12,1239.25,204,2,31.5,15,2,0,0,0.97,4.8,3,Net Banking,Tablet,0
100329,42,Female,Single,High School,Business,80283,2,1,548,34,852.78,28,11,24.0,13,1,1,0,39.43,2.5,4,Cash,Mobile,0
100330,52,Female,Married,Graduate,Student,27404,3,1,459,32,599.01,130,24,33.5,7,3,1,0,25.28,4.8,6,Cash,Mobile,0
100331,42,Male,Married,High School,Employee,126381,3,4,468,21,342.07,36,24,6.4,5,1,0,0,50.11,2.7,8,Credit Card,Mobile,1
100332,46,Female,Married,Graduate,Student,40673,2,1,345,32,1304.55,330,8,20.9,14,4,1,0,46.67,3.2,9,Cash,Mobile,0
100333,35,Female,Single,High School,Business,132107,3,3,397,39,1395.26,205,29,36.8,13,9,1,1,28.08,1.5,7,Debit Card,Tablet,1
100334,63,Male,Single,Graduate,Self-Employed,53132,1,5,318,3,140.94,72,24,23.0,12,5,0,1,11.42,3.8,7,Debit Card,Mobile,1
100335,35,Female,Single,Graduate,Self-Employed,105837,2,1,448,20,1256.0,3,27,7.5,10,5,0,0,41.82,4.3,9,UPI,Desktop,1
100336,19,Male,Married,High School,Self-Employed,33175,3,3,811,36,432.39,116,13,28.5,8,8,0,1,48.79,4.2,5,Credit Card,Tablet,1
100337,52,Male,Divorced,Post Graduate,Retired,104505,1,1,454,24,1259.63,193,9,8.6,7,2,1,0,72.41,3.6,9,Net Banking,Mobile,0
100338,33,Male,Divorced,Post Graduate,Employee,57452,3,3,385,2,64.47,19,6,25.3,18,1,0,1,65.84,4.5,10,Credit Card,Desktop,0
100339,58,Male,Single,Post Graduate,Business,64050,3,6,822,8,1301.53,112,4,29.4,13,3,1,1,24.63,1.5,2,Debit Card,Desktop,0
100340,53,Female,Single,High School,Employee,27245,3,3,639,4,254.98,271,4,19.4,2,1,1,1,60.84,2.2,8,Credit Card,Mobile,0
100341,50,Female,Single,High School,Employee,93001,1,2,425,18,1327.63,225,27,8.6,6,1,0,1,13.83,1.4,3,UPI,Mobile,1
100342,21,Female,Single,Graduate,Student,103049,3,6,431,39,742.83,236,3,32.2,17,7,1,0,49.26,2.0,8,Credit Card,Mobile,1
100343,50,Male,Married,Post Graduate,Employee,39416,3,1,450,40,1180.83,301,10,12.5,10,6,0,1,65.38,2.9,6,Cash,Mobile,1
100344,31,Male,Divorced,Graduate,Employee,129322,3,5,508,23,1251.31,170,18,16.6,5,4,0,1,58.01,1.8,4,Net Banking,Mobile,1
100345,38,Male,Single,Graduate,Retired,78018,1,4,815,40,619.5,365,12,12.1,19,3,1,0,53.18,4.9,2,Credit Card,Desktop,1
100346,65,Male,Single,Post Graduate,Employee,37065,2,1,731,19,1235.5,168,14,19.8,4,6,1,1,14.8,2.5,3,Cash,Mobile,0
100347,37,Female,Single,High School,Self-Employed,114561,3,5,327,5,1109.61,171,17,8.7,14,5,1,0,33.32,2.7,1,Cash,Desktop,1
100348,25,Female,Single,Post Graduate,Business,43335,3,6,693,0,257.18,337,13,9.2,1,1,1,0,66.03,2.7,8,Net Banking,Desktop,0
100349,24,Male,Married,Post Graduate,Employee,132245,3,4,822,31,84.61,65,26,32.1,13,1,1,1,32.45,1.6,9,Cash,Mobile,1
100350,20,Female,Married,Post Graduate,Employee,146979,2,3,754,20,1280.88,25,1,6.2,1,10,1,0,58.1,1.5,7,Net Banking,Mobile,0
100351,34,Female,Married,High School,Employee,22479,1,5,428,28,1260.91,339,3,32.4,2,1,0,0,60.08,4.1,10,Credit Card,Mobile,0
100352,50,Male,Married,Graduate,Employee,22912,3,2,461,7,1081.84,66,29,19.1,15,2,0,1,98.37,2.2,10,Net Banking,Tablet,0
100353,65,Female,Single,Graduate,Self-Employed,84905,2,6,396,2,1307.13,345,6,25.0,6,0,1,1,55.85,2.3,6,UPI,Desktop,1
100354,29,Male,Single,High School,Employee,40069,1,2,845,14,1091.02,208,23,2.7,16,2,0,0,5.3,4.1,3,Debit Card,Desktop,0
100355,68,Male,Single,Graduate,Employee,32972,2,6,355,7,997.18,174,23,39.6,2,0,1,1,94.68,3.0,7,Debit Card,Mobile,0
100356,39,Male,Married,Graduate,Self-Employed,108150,2,3,361,25,602.14,83,29,26.5,4,7,0,0,89.0,4.6,1,Debit Card,Mobile,1
100357,39,Male,Married,Graduate,Retired,111655,3,4,555,14,543.3,249,20,19.2,8,10,1,1,19.21,3.4,10,UPI,Mobile,1
100358,63,Male,Married,Graduate,Employee,49030,2,4,847,16,323.13,294,29,7.3,19,2,1,1,47.25,3.2,3,UPI,Mobile,1
100359,47,Male,Single,High School,Self-Employed,48747,1,2,448,39,1143.45,168,15,35.5,2,10,1,0,86.81,2.8,7,UPI,Desktop,0
100360,55,Male,Married,Post Graduate,Employee,139825,3,2,763,0,287.37,34,10,2.8,14,7,1,1,13.18,3.7,10,Net Banking,Tablet,1
100361,55,Female,Single,Post Graduate,Business,84578,2,1,421,25,797.71,169,23,25.5,4,2,1,0,27.74,4.1,1,UPI,Mobile,1
100362,62,Female,Single,Post Graduate,Employee,66192,3,6,810,18,619.14,222,18,34.1,9,7,0,1,4.07,2.5,7,Debit Card,Tablet,1
100363,68,Female,Single,High School,Retired,114851,3,3,742,26,807.28,133,22,29.8,16,9,0,0,88.56,5.0,3,UPI,Tablet,1
100364,25,Male,Married,Graduate,Student,48180,2,5,806,37,1118.51,155,12,8.4,3,3,0,0,9.77,4.9,6,Cash,Tablet,1
100365,44,Male,Married,High School,Retired,109019,3,6,421,13,1280.35,42,12,36.4,5,0,1,0,86.39,3.2,9,UPI,Mobile,0
100366,44,Male,Married,Graduate,Business,28776,1,1,455,13,432.65,363,17,38.9,14,1,1,1,17.39,1.7,1,Debit Card,Mobile,1
100367,51,Male,Single,Graduate,Business,115472,2,1,423,8,179.42,338,13,26.6,1,0,0,0,54.31,2.1,6,UPI,Mobile,0
100368,38,Female,Single,Post Graduate,Business,43083,2,1,476,34,1142.19,98,29,4.2,18,5,0,1,84.19,1.9,6,UPI,Mobile,1
100369,47,Female,Single,High School,Business,73820,3,4,894,26,883.43,119,15,12.0,5,3,0,0,2.27,3.9,2,Credit Card,Mobile,1
100370,50,Female,Single,High School,Business,21627,3,4,404,23,1182.46,157,16,5.7,4,5,1,0,84.11,4.6,7,Net Banking,Mobile,0
